Date,BTC-USD,ETH-USD,USDT-USD,BNB-USD,SOL-USD,XRP-USD,USDC-USD,DOGE-USD,ADA-USD,AVAX-USD,SHIB-USD,DOT-USD,BCH-USD,LINK-USD,TRX-USD,MATIC-USD,ICP-USD,UNI-USD,NEAR-USD,LTC-USD,LEO-USD,DAI-USD,STX-USD,FIL-USD,ATOM-USD
2023-06-30,30477.251953125,1933.18896484375,1.000080943107605,240.36978149414062,18.897321701049805,0.4740369915962219,1.0002529621124268,0.06647899746894836,0.2869560122489929,13.013050079345703,7.999999979801942e-06,5.171702861785889,305.0069580078125,6.3084540367126465,0.07620500028133392,0.661014974117279,4.095085144042969,5.27671480178833,1.3837649822235107,108.16532897949219,3.9586610794067383,1.0000250339508057,0.6931809782981873,3.9503700733184814,9.28817367553711
2023-07-01,30590.078125,1924.56591796875,1.000128984451294,247.75942993164062,18.683902740478516,0.47352200746536255,1.000133991241455,0.06847800314426422,0.2923400104045868,12.994583129882812,7.999999979801942e-06,5.349747180938721,290.7802734375,6.497599124908447,0.07721299678087234,0.6766930222511292,4.216437816619873,5.582613945007324,1.4811700582504272,107.22920227050781,4.146113872528076,0.9999690055847168,0.6997789740562439,4.099691867828369,9.562376022338867
2023-07-02,30620.76953125,1937.4383544921875,1.0000849962234497,246.25791931152344,19.453594207763672,0.4844929873943329,1.0001349449157715,0.06803800165653229,0.29205501079559326,13.119144439697266,7.999999979801942e-06,5.501914978027344,298.8141174316406,6.530424118041992,0.07598599791526794,0.6815009713172913,4.197686195373535,5.567735195159912,1.4681299924850464,113.21729278564453,3.853684902191162,0.9998900294303894,0.7002260088920593,4.108939170837402,9.58806324005127
2023-07-03,31156.439453125,1955.38916015625,0.9999979734420776,246.38221740722656,19.240537643432617,0.4895470142364502,0.9999799728393555,0.06835299730300903,0.29631099104881287,13.223526000976562,7.999999979801942e-06,5.419309139251709,288.7218322753906,6.620471954345703,0.07733999937772751,0.7137029767036438,4.468286037445068,5.525505065917969,1.4551440477371216,106.94577026367188,3.840517997741699,1.0000170469284058,0.7426390051841736,4.7362189292907715,9.933246612548828
2023-07-04,30777.58203125,1936.633544921875,1.0003010034561157,242.492919921875,19.14322853088379,0.48784199357032776,1.0001649856567383,0.06894099712371826,0.29261499643325806,13.042004585266113,7.999999979801942e-06,5.347219944000244,272.4275817871094,6.526224136352539,0.07706999778747559,0.6960920095443726,4.350080966949463,5.510703086853027,1.3981859683990479,104.71099090576172,3.906651020050049,0.9994379878044128,0.6937919855117798,4.5468010902404785,9.689380645751953
2023-07-05,30514.166015625,1910.5880126953125,1.0000940561294556,239.08108520507812,18.99286460876465,0.4782719910144806,1.0001009702682495,0.06703300029039383,0.2844710052013397,12.670045852661133,7.000000096013537e-06,5.209113121032715,271.9447021484375,6.30457878112793,0.07707200199365616,0.6709920167922974,4.245779991149902,5.421895980834961,1.353384017944336,102.6939926147461,3.870706081390381,0.9998239874839783,0.6721090078353882,4.603277206420898,9.408117294311523
2023-07-06,29909.337890625,1848.636474609375,1.0002059936523438,232.31942749023438,19.729385375976562,0.4637390077114105,1.0000699758529663,0.06502600014209747,0.27970001101493835,12.410744667053223,7.000000096013537e-06,5.0260491371154785,277.2987365722656,6.091969966888428,0.07719500362873077,0.6631410121917725,4.062314033508301,5.291825771331787,1.3127830028533936,95.66722869873047,3.6673998832702637,0.998337984085083,0.644756019115448,4.329304218292236,9.208087921142578
2023-07-07,30342.265625,1870.6025390625,0.9999589920043945,235.62115478515625,21.484664916992188,0.468764990568161,0.9999409914016724,0.06542500108480453,0.2845250070095062,12.739989280700684,7.000000096013537e-06,5.114977836608887,278.42181396484375,6.154138088226318,0.07879099994897842,0.6765099763870239,4.103853225708008,5.47695779800415,1.3314770460128784,98.24247741699219,3.8638510704040527,0.9998509883880615,0.6511269807815552,4.402100086212158,9.172386169433594
2023-07-08,30292.541015625,1865.53955078125,1.0001870393753052,236.28738403320312,21.859268188476562,0.4706439971923828,1.0000289678573608,0.06576099991798401,0.29065099358558655,13.66015911102295,7.999999979801942e-06,5.126468181610107,271.9184875488281,6.193655967712402,0.08005200326442719,0.6802880167961121,4.052536964416504,5.245427131652832,1.3841209411621094,97.8747787475586,3.886884927749634,1.0000660419464111,0.6440790295600891,4.343326091766357,9.211047172546387
2023-07-09,30171.234375,1863.009765625,1.0002039670944214,234.22836303710938,21.3490047454834,0.4685499966144562,1.0001120567321777,0.0654349997639656,0.2845909893512726,13.607531547546387,7.999999979801942e-06,5.079419136047363,265.5489807128906,6.148781776428223,0.07753399759531021,0.6882249712944031,4.032832145690918,5.230990886688232,1.3266539573669434,95.17955017089844,3.9989020824432373,0.9994459748268127,0.6388630270957947,4.336453914642334,9.433234214782715
2023-07-10,30414.470703125,1880.556396484375,1.0000560283660889,245.874267578125,21.31377601623535,0.4776639938354492,0.9999669790267944,0.06524299830198288,0.2879909873008728,13.38939094543457,7.999999979801942e-06,5.135242938995361,274.58551025390625,6.168487071990967,0.07758700102567673,0.7364869713783264,4.078650951385498,5.235662937164307,1.3306050300598145,96.7313461303711,4.034421920776367,0.9997720122337341,0.638966977596283,4.317637920379639,9.250606536865234
2023-07-11,30620.951171875,1878.3360595703125,1.000072956085205,248.538330078125,22.092933654785156,0.47571900486946106,0.9999709725379944,0.06528700143098831,0.29281800985336304,13.260403633117676,7.999999979801942e-06,5.211542129516602,274.0305480957031,6.204080104827881,0.07734899967908859,0.7421219944953918,4.116608142852783,5.259944915771484,1.329224944114685,96.78643798828125,4.076952934265137,0.9997550249099731,0.6567609906196594,4.292287826538086,9.203163146972656
2023-07-12,30391.646484375,1872.11376953125,0.9999340176582336,244.01988220214844,21.977602005004883,0.47110500931739807,0.9999719858169556,0.0650710016489029,0.2887580096721649,13.025257110595703,7.999999979801942e-06,5.148021221160889,282.50115966796875,6.2490739822387695,0.07785099744796753,0.7242109775543213,4.12608003616333,5.270122051239014,1.3301910161972046,96.28018188476562,4.048852920532227,0.9995669722557068,0.6697570085525513,4.235037803649902,9.071144104003906
2023-07-13,31476.048828125,2006.511474609375,1.0003730058670044,256.48968505859375,26.02569580078125,0.8153650164604187,0.9999060034751892,0.0705069974064827,0.3576579988002777,14.092904090881348,7.999999979801942e-06,5.545454978942871,274.3050231933594,7.092254161834717,0.0816430002450943,0.8496879935264587,4.383271217346191,5.84951114654541,1.4674890041351318,101.92713928222656,4.120084762573242,1.000789999961853,0.6839839816093445,4.6935038566589355,9.900477409362793
2023-07-14,30334.068359375,1939.3470458984375,1.0007250308990479,248.19161987304688,26.7357177734375,0.7191569805145264,1.0001959800720215,0.06852900236845016,0.3288010060787201,14.644426345825195,7.999999979801942e-06,5.452579021453857,264.3955078125,6.9449357986450195,0.07987599819898605,0.8095579743385315,4.253267765045166,5.867281913757324,1.5039360523223877,95.15866088867188,4.020362854003906,1.0005110502243042,0.651453971862793,4.43518590927124,9.799742698669434
2023-07-15,30295.806640625,1931.466552734375,1.0003650188446045,251.09970092773438,27.391355514526367,0.7132790088653564,1.0000569820404053,0.07192700356245041,0.32636499404907227,14.834538459777832,7.999999979801942e-06,5.431672096252441,253.33291625976562,6.915660858154297,0.0808430016040802,0.7994189858436584,4.205572128295898,5.807415008544922,1.4896080493927002,94.7518081665039,4.030578136444092,0.9997180104255676,0.6464769840240479,4.433478832244873,9.705089569091797
2023-07-16,30249.1328125,1923.681884765625,1.0006070137023926,242.65682983398438,27.384082794189453,0.7468600273132324,1.000169038772583,0.06955400109291077,0.3148840069770813,14.28956413269043,7.999999979801942e-06,5.306897163391113,249.92123413085938,6.616024971008301,0.07981900125741959,0.7675750255584717,4.086441993713379,5.721014022827148,1.4438380002975464,92.90528106689453,4.024407863616943,0.9992210268974304,0.6309340000152588,4.353238105773926,9.391098976135254
2023-07-17,30145.888671875,1911.6461181640625,1.0002199411392212,244.35299682617188,26.872766494750977,0.739205002784729,0.99993497133255,0.06990499794483185,0.31248900294303894,14.422088623046875,7.999999979801942e-06,5.303729057312012,242.3697052001953,7.191557884216309,0.07995899766683578,0.778918981552124,4.100738048553467,5.914401054382324,1.500270962715149,92.29344940185547,3.985150098800659,1.0000139474868774,0.6376640200614929,4.350254058837891,9.443839073181152
2023-07-18,29856.5625,1897.5992431640625,1.0001579523086548,240.2649383544922,25.544504165649414,0.7795400023460388,0.9999719858169556,0.06858299672603607,0.3073990046977997,13.79177474975586,7.999999979801942e-06,5.179271221160889,244.37628173828125,6.923120021820068,0.0797789990901947,0.7383620142936707,4.072984218597412,5.899724006652832,1.4692569971084595,91.50321960449219,4.004464149475098,0.9999300241470337,0.6323930025100708,4.275475025177002,9.283979415893555
2023-07-19,29913.923828125,1889.0079345703125,1.0002299547195435,241.1608123779297,26.372352600097656,0.8206940293312073,1.0000410079956055,0.07015900313854218,0.323513001203537,14.006319046020508,7.999999979801942e-06,5.197083950042725,244.3693389892578,6.917884826660156,0.08027300238609314,0.7449380159378052,4.06426477432251,5.880920886993408,1.468027949333191,92.16179656982422,3.9917759895324707,0.9998319745063782,0.6288549900054932,4.261185169219971,9.18753719329834
2023-07-20,29792.015625,1890.9691162109375,1.0000790357589722,242.73313903808594,25.375167846679688,0.7940580248832703,0.9999939799308777,0.07051599770784378,0.31609299778938293,13.856021881103516,7.999999979801942e-06,5.349977970123291,244.0637969970703,8.342902183532715,0.08068399876356125,0.7676100134849548,4.044095993041992,5.997769832611084,1.526136040687561,92.3820571899414,4.013053894042969,0.999547004699707,0.622730016708374,4.435337066650391,9.355948448181152
2023-07-21,29908.744140625,1892.080078125,1.000216007232666,243.7889862060547,25.544267654418945,0.7725020051002502,1.0001399517059326,0.073294997215271,0.313291996717453,13.983912467956543,7.999999979801942e-06,5.489810943603516,246.22056579589844,8.142471313476562,0.08056200295686722,0.7705579996109009,4.064847946166992,6.2076239585876465,1.480715036392212,94.05186462402344,4.12040376663208,0.9999079704284668,0.6234840154647827,4.472188949584961,9.430829048156738
2023-07-22,29771.802734375,1864.912353515625,0.9998610019683838,241.03074645996094,24.535053253173828,0.73328697681427,0.9998080134391785,0.07043299823999405,0.3097720146179199,13.504372596740723,7.999999979801942e-06,5.308442115783691,239.2456817626953,7.869027137756348,0.08381599932909012,0.7462090253829956,4.124111175537109,5.997039794921875,1.4418179988861084,92.051513671875,4.0314412117004395,0.9992420077323914,0.6234869956970215,4.447017192840576,9.254434585571289
2023-07-23,30084.5390625,1889.191650390625,0.9998970031738281,242.45596313476562,24.766815185546875,0.7386829853057861,0.9998769760131836,0.0718189999461174,0.31716299057006836,13.560688972473145,7.999999979801942e-06,5.397666931152344,249.65774536132812,7.895740032196045,0.08336299657821655,0.7575439810752869,4.212907791137695,6.149814128875732,1.4564180374145508,93.25886535644531,4.002508163452148,0.9997569918632507,0.6260920166969299,4.5651960372924805,9.287364959716797
2023-07-24,29176.916015625,1850.0020751953125,1.0000109672546387,238.9462127685547,23.38149070739746,0.7027649879455566,1.0000360012054443,0.07426799833774567,0.305308997631073,13.103471755981445,7.999999979801942e-06,5.215538024902344,238.61561584472656,7.590983867645264,0.08148200064897537,0.7280769944190979,4.012115955352783,5.782895088195801,1.3804110288619995,89.1534652709961,3.9741780757904053,0.999563992023468,0.5926839709281921,4.51731014251709,9.011807441711426
2023-07-25,29227.390625,1857.741943359375,0.9998289942741394,237.80856323242188,23.279321670532227,0.7095999717712402,0.999970018863678,0.0818450003862381,0.30401700735092163,13.345781326293945,7.999999979801942e-06,5.176484107971191,237.52088928222656,7.4025959968566895,0.08188900351524353,0.7084640264511108,4.018693923950195,5.789177894592285,1.347694993019104,89.53140258789062,3.9314279556274414,0.9995459914207458,0.5955569744110107,4.402018070220947,8.957772254943848
2023-07-26,29354.97265625,1872.159912109375,1.0001009702682495,238.9623565673828,25.177053451538086,0.7157989740371704,1.0001349449157715,0.07795800268650055,0.30664101243019104,13.264717102050781,7.999999979801942e-06,5.237875938415527,241.8631134033203,7.753373146057129,0.08234599977731705,0.7223899960517883,4.086227893829346,5.836772918701172,1.3659470081329346,90.62142181396484,4.016808986663818,0.9994879961013794,0.605023980140686,4.329726219177246,8.986245155334473
2023-07-27,29210.689453125,1860.357177734375,0.9995899796485901,240.49879455566406,25.099336624145508,0.7136459946632385,0.9998059868812561,0.07756199687719345,0.30752500891685486,13.14130973815918,7.999999979801942e-06,5.233479022979736,244.65963745117188,7.988918781280518,0.08255299925804138,0.716543972492218,4.22100305557251,5.864932060241699,1.377769947052002,90.49376678466797,3.999100923538208,0.9996209740638733,0.595291018486023,4.424013137817383,8.91080093383789
2023-07-28,29319.24609375,1874.744873046875,1.0001059770584106,241.97703552246094,24.84685707092285,0.7125679850578308,1.0001660585403442,0.07732100039720535,0.3102009892463684,13.238449096679688,7.999999979801942e-06,5.216773986816406,241.77761840820312,7.801767826080322,0.08521199971437454,0.7101219892501831,4.314148902893066,6.0068511962890625,1.3921910524368286,91.53057098388672,3.994359016418457,0.9999449849128723,0.5986149907112122,4.4003071784973145,9.03537654876709
2023-07-29,29356.91796875,1881.06884765625,1.0000540018081665,242.5763702392578,25.168973922729492,0.7127389907836914,1.0000580549240112,0.08018799871206284,0.3127650022506714,13.246442794799805,9.000000318337698e-06,5.252099990844727,242.0587921142578,7.852121829986572,0.0832820013165474,0.718904972076416,4.334208965301514,6.33052921295166,1.4064079523086548,94.59809112548828,3.9799089431762695,0.9996650218963623,0.6013969779014587,4.419478893280029,9.078164100646973
2023-07-30,29275.30859375,1861.643798828125,0.9998930096626282,242.52598571777344,24.261018753051758,0.7051360011100769,1.000022053718567,0.07806099951267242,0.31563299894332886,13.128493309020996,7.999999979801942e-06,5.186025142669678,252.8351287841797,7.5561699867248535,0.08002600073814392,0.6975640058517456,4.27125883102417,6.416740894317627,1.3953440189361572,94.09105682373047,3.9760220050811768,0.9998829960823059,0.5980309844017029,4.314192771911621,9.002388954162598
2023-07-31,29230.111328125,1856.162353515625,0.9999110102653503,241.1206512451172,23.720956802368164,0.6985210180282593,1.0000100135803223,0.07781799882650375,0.30748799443244934,12.825377464294434,7.999999979801942e-06,5.108363151550293,248.18545532226562,7.544678211212158,0.0779770016670227,0.6879289746284485,4.210484981536865,6.525575160980225,1.369608998298645,92.24313354492188,3.9519500732421875,0.9997209906578064,0.5877829790115356,4.257393836975098,8.859603881835938
2023-08-01,29675.732421875,1871.7921142578125,0.9995219707489014,247.50502014160156,23.99875259399414,0.7072110176086426,1.0000720024108887,0.07804200053215027,0.3099510073661804,12.875663757324219,7.999999979801942e-06,5.198036193847656,244.7663116455078,7.628017902374268,0.07859399914741516,0.7013109922409058,4.244500160217285,6.670193195343018,1.413375973701477,93.82040405273438,3.966434955596924,1.0008039474487305,0.6130620241165161,4.278834819793701,8.97490119934082
2023-08-02,29151.958984375,1839.0897216796875,0.9993259906768799,240.49464416503906,23.145721435546875,0.6851950287818909,0.9998909831047058,0.07421299815177917,0.2993890047073364,12.53736400604248,7.999999979801942e-06,5.0575408935546875,228.94781494140625,7.349018096923828,0.0764549970626831,0.6809149980545044,4.1379499435424805,6.153957843780518,1.398589015007019,87.48905944824219,3.965121030807495,0.9996500015258789,0.6089569926261902,4.264708042144775,8.713351249694824
2023-08-03,29178.6796875,1835.136474609375,0.9994480013847351,241.0615234375,22.636049270629883,0.6641349792480469,1.0002429485321045,0.07361499965190887,0.29257598519325256,12.446003913879395,7.999999979801942e-06,4.9790191650390625,225.4103240966797,7.125888824462891,0.07709600031375885,0.6680999994277954,4.037618160247803,6.097562789916992,1.3594679832458496,82.70779418945312,4.025310039520264,0.999426007270813,0.60834801197052,4.106633186340332,8.620656967163086
2023-08-04,29074.091796875,1827.712890625,0.9986019730567932,241.47601318359375,22.79361915588379,0.6355389952659607,0.9999889731407166,0.07341600209474564,0.2933880090713501,12.397878646850586,9.000000318337698e-06,4.988202095031738,227.18479919433594,7.132810115814209,0.0767040029168129,0.6640239953994751,4.030385971069336,6.055990219116211,1.3394919633865356,82.07891082763672,4.0684309005737305,0.9995999932289124,0.5843240022659302,4.089356899261475,8.482665061950684
2023-08-05,29042.126953125,1834.9879150390625,0.9989830255508423,242.9593505859375,22.632204055786133,0.6284229755401611,0.9998769760131836,0.0756860002875328,0.293628990650177,12.437810897827148,9.999999747378752e-06,4.969211101531982,226.7115936279297,7.220318794250488,0.07738299667835236,0.666487991809845,4.014873027801514,6.080817222595215,1.3520660400390625,83.1055908203125,4.004055976867676,0.9996259808540344,0.5783690214157104,4.100356101989746,8.502887725830078
2023-08-06,29041.85546875,1827.4620361328125,0.9983819723129272,242.79859924316406,23.18569564819336,0.6230869889259338,0.9998170137405396,0.07426600158214569,0.2920820116996765,12.572416305541992,9.000000318337698e-06,4.998167037963867,222.56349182128906,7.1017937660217285,0.07684800028800964,0.6666799783706665,4.1175150871276855,5.9493489265441895,1.3373199701309204,82.4717025756836,3.994554042816162,0.9994440078735352,0.5771329998970032,4.154808044433594,8.475852966308594
2023-08-07,29180.578125,1826.9388427734375,0.9988179802894592,241.79750061035156,23.068756103515625,0.6219310164451599,0.9999740123748779,0.07342199981212616,0.2902959883213043,12.4482421875,9.000000318337698e-06,4.960562229156494,237.73924255371094,7.296730041503906,0.0767429992556572,0.6651419997215271,4.094807147979736,5.86378288269043,1.3378020524978638,82.34452056884766,3.9786250591278076,1.0001029968261719,0.5770230293273926,4.101586818695068,8.48398208618164
2023-08-08,29765.4921875,1855.807373046875,0.9997180104255676,245.14990234375,24.211763381958008,0.6424059867858887,1.0000799894332886,0.07498600333929062,0.2977449893951416,12.691263198852539,9.999999747378752e-06,5.0605788230896,239.6984405517578,7.450203895568848,0.07679200172424316,0.6856099963188171,4.108040809631348,6.082577228546143,1.359794020652771,83.95689392089844,4.019924163818359,0.9997879862785339,0.5961710214614868,4.145440101623535,8.526094436645508
2023-08-09,29561.494140625,1854.297607421875,0.9994249939918518,243.89364624023438,24.37852668762207,0.6433650255203247,1.000188946723938,0.075314000248909,0.3011400103569031,12.621299743652344,9.999999747378752e-06,5.054279804229736,238.32643127441406,7.694713115692139,0.0767119973897934,0.6900140047073364,4.080477237701416,6.251934051513672,1.3487390279769897,84.0372085571289,4.0077128410339355,1.0000959634780884,0.5851730108261108,4.14939022064209,8.537758827209473
2023-08-10,29429.591796875,1850.75341796875,0.9990119934082031,241.26246643066406,24.613052368164062,0.6329860091209412,1.0001699924468994,0.0758029967546463,0.2961300015449524,12.480973243713379,9.999999747378752e-06,4.999231815338135,231.9976043701172,7.608376979827881,0.0772550031542778,0.6849750280380249,4.0246148109436035,6.189978122711182,1.334934949874878,83.0334701538086,3.951474905014038,0.9999650120735168,0.5816289782524109,4.134815216064453,8.409073829650879
2023-08-11,29397.71484375,1847.1243896484375,0.9989690184593201,239.70689392089844,24.582860946655273,0.6316750049591064,1.000082015991211,0.07566600292921066,0.2934499979019165,12.441793441772461,9.999999747378752e-06,5.003921985626221,228.98910522460938,7.484983921051025,0.07715599983930588,0.6807039976119995,4.029015064239502,6.1824469566345215,1.3321640491485596,83.49586486816406,3.954119920730591,0.9997119903564453,0.5817189812660217,4.10679817199707,8.343221664428711
2023-08-12,29415.96484375,1848.889892578125,0.9994530081748962,240.27362060546875,24.90673065185547,0.6272050142288208,1.000033974647522,0.07674200087785721,0.29183700680732727,12.389760971069336,1.1000000085914508e-05,5.0349860191345215,228.5760498046875,7.439908027648926,0.0774490013718605,0.6817169785499573,4.046745777130127,6.214208126068115,1.3431040048599243,83.44852447509766,3.9727420806884766,0.9998859763145447,0.5854129791259766,4.124847888946533,8.416135787963867
2023-08-13,29282.9140625,1839.2801513671875,0.9992499947547913,240.03334045410156,24.24288558959961,0.6261019706726074,1.0000280141830444,0.07478299736976624,0.28953099250793457,12.274397850036621,9.999999747378752e-06,4.986302852630615,228.3480682373047,7.369263172149658,0.0771080031991005,0.6773269772529602,4.031182765960693,6.094913005828857,1.3401999473571777,81.97803497314453,3.991692066192627,0.9995080232620239,0.5831670165061951,4.094109058380127,8.373977661132812
2023-08-14,29408.443359375,1844.185791015625,0.9991840124130249,240.33924865722656,25.142822265625,0.6342819929122925,1.000120997428894,0.0747309997677803,0.29061099886894226,12.353681564331055,9.999999747378752e-06,4.988302230834961,230.12991333007812,7.414638042449951,0.07743500173091888,0.6793490052223206,4.054346084594727,6.257845878601074,1.3357939720153809,82.0685806274414,3.985450029373169,1.000180959701538,0.5841040015220642,4.074738025665283,8.509431838989258
2023-08-15,29170.34765625,1826.9327392578125,0.9989650249481201,236.67958068847656,23.89658546447754,0.6095989942550659,1.00006902217865,0.07086300104856491,0.2818169891834259,11.806095123291016,9.999999747378752e-06,4.812483787536621,228.54771423339844,7.039225101470947,0.0762770026922226,0.6386299729347229,3.8285839557647705,5.961573123931885,1.2802499532699585,79.27375030517578,3.943639039993286,0.99965500831604,0.553961992263794,3.8497281074523926,8.104028701782227
2023-08-16,28701.779296875,1805.6590576171875,0.9988560080528259,231.86874389648438,22.811975479125977,0.5883280038833618,1.0000369548797607,0.0671830028295517,0.2745319902896881,11.368606567382812,9.000000318337698e-06,4.666007041931152,207.95086669921875,6.753678798675537,0.07460100203752518,0.6232420206069946,3.698923110961914,5.446784019470215,1.2086509466171265,74.4788589477539,3.9715049266815186,0.9995499849319458,0.515155017375946,3.7261130809783936,7.7922539710998535
2023-08-17,26664.55078125,1684.9334716796875,1.0003859996795654,218.5358428955078,21.70997428894043,0.5071420073509216,1.0004370212554932,0.061184998601675034,0.2559579908847809,10.590560913085938,7.999999979801942e-06,4.437963962554932,184.4539794921875,6.209252834320068,0.07274200022220612,0.5740789771080017,3.411881923675537,4.993922233581543,1.121256947517395,65.08576202392578,3.9322829246520996,0.9994029998779297,0.46553298830986023,3.4436519145965576,7.427072048187256
